timestamp,question,yes_token,no_token,yes_bid,yes_ask,no_bid,no_ask,combined_yes_no_ask,gross_edge,complete_orderbook,error,yes_spread,no_spread,yes_mid,no_mid,yes_relative_spread,no_relative_spread,combined_spread,execution_cost,execution_cost_bps,gross_edge_bps,midpoint_sum,midpoint_deviation,price_complement_error,arbitrage_available,slippage,slippage_cost,theoretical_entry_cost,executable_entry_cost,net_edge,net_edge_bps,gross_profit,slippage_dollar_cost,net_profit,net_roi,executable
2026-09-21T13:01:10.610699+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:01:10.610699+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:01:10.610699+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:17.082810+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:17.082810+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:17.082810+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:02:17.082810+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:17.082810+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:48.174450+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:48.174450+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:48.174450+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:02:48.174450+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:02:48.174450+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:03:19.269367+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:03:19.269367+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:03:19.269367+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:03:19.269367+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:03:19.269367+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:13:47.832266+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:13:47.832266+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:13:47.832266+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:13:47.832266+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:13:47.832266+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:14:30.157252+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:14:30.157252+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:14:30.157252+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:14:30.157252+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:14:30.157252+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,0.038,0.039,0.961,0.962,1.001,-0.0009999999999998,True,,0.001,0.001,0.0385,0.9615,0.0259740259740259,0.001040041601664,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,0.155,0.156,0.844,0.845,1.001,-0.0009999999999998,True,,0.001,0.001,0.1555,0.8445,0.0064308681672025,0.0011841326228537,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,0.182,0.184,0.816,0.818,1.002,-0.002,True,,0.002,0.002,0.183,0.817,0.0109289617486338,0.0024479804161566,0.004,0.002,20.000000000000018,-20.0,1.0,0.0,0.0,False,0.0,0.0,1.002,1.002,-0.0020000000000000018,-20.000000000000018,-2.0,0.0,-2.0000000000000018,-0.0019960079840319377,False
2026-09-21T13:20:45.439991+00:00,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,0.052,0.053,0.947,0.948,1.001,-0.0009999999999998,True,,0.001,0.001,0.0525,0.9475,0.019047619047619,0.0010554089709762,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,0.0,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,0.057,0.058,0.942,0.943,1.001,-0.0009999999999998,True,,0.001,0.001,0.0575,0.9425,0.0173913043478261,0.0010610079575596,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Will Wes Moore win the 2028 Democratic presidential nomination?,90227223115596293448966158151606153337847900483048338623540402385929720677904,105134691322323565615831879054043168027913414000042547943201361115853277749482,0.017,0.018,0.982,0.983,1.001,-0.0009999999999998,True,,0.0009999999999999,0.001,0.0175,0.9825,0.0571428571428569,0.0010178117048346,0.0019999999999999,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
2026-09-21T13:20:45.439991+00:00,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,0.001,0.002,0.998,0.999,1.001,-0.0009999999999998,True,,0.001,0.001,0.0015,0.9985,0.6666666666666666,0.00100150225338,0.002,0.0009999999999998,9.9999999999989,-9.999999999998002,1.0,-1.1102230246251563e-16,0.0,False,0.0,0.0,1.001,1.001,-0.0009999999999998899,-9.999999999998899,-0.9999999999998,0.0,-0.9999999999998899,-0.000999000999000889,False
